ts,timestamp,symbol,session_x,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons,horizon,outcome,exit_price,ambiguous,month,day_date,session_y,current_session_model,current_session_box_dir,current_session_break_out,current_session_break_out_direction,first_break_dir,first_break_true_range_only,wddrb_mid,wddrb_sigma,wddrb_rr_hi,wddrb_rr_lo,wddrb_full_high_sd,wddrb_full_low_sd,wddrb_post_high_sd,wddrb_post_low_sd,current_session_max_ext,current_session_max_ret,current_session_close_ext,range_p_confirm_long,range_p_confirm_short,first_range_candle_p_session_box_dir_up,first_range_candle_p_session_box_dir_down,first_range_candle_p_session_true,first_range_candle_p_first_break_true_range_only,first_range_candle_p_first_break_true_via_wick,seq_intraday_p_low_holds,seq_intraday_p_high_holds,seq_daycycle_p_lo_hold_24h,seq_daycycle_p_hi_hold_24h,modeldb_p_model_u,modeldb_p_model_ux,modeldb_p_model_uxp,modeldb_p_model_d,modeldb_p_model_dx,modeldb_p_model_dxp,cluster_dist_entry,year
1523025000,2018-04-06 10:30:00,ES,RS,model_forward,long,2642.75,2646.625,2656.75,3.875,14.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2646.625,False,2018-04,2018-04-06,RS,UXP,up,False,,Up,True,2646.625,20.25,2656.75,2636.5,,,,,0.0,,,0.8,0.2,0.8785,0.1121,0.5,0.9005,0.7775,0.4875,0.5,0.782,0.302,0.0,0.0,1.0,0.0,0.0,0.0,24.5,2018
1523520000,2018-04-12 04:00:00,ES,OS,wddrb_sigma_distribution,long,2647.5,2649.875,2661.25,2.375,13.75,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2649.875,False,2018-04,2018-04-12,OS,D,up,False,,Down,False,2649.875,22.75,2661.25,2638.5,0.0824175824175824,-0.4340659340659341,,,0.0,,,0.65,0.35,0.241,0.7229,0.5,0.747,0.6747,0.1224489795918367,0.1428571428571428,0.958,0.958,0.0,0.0,0.0,1.0,0.0,0.0,4.75,2018
1523516400,2018-04-12 03:00:00,ES,OR,wddrb_sigma_distribution,long,2644.5,2649.875,2661.25,5.375,16.75,1.0,0.5,['wddrb_mid_sigma'],session,stop,2649.875,False,2018-04,2018-04-12,OR,RC,flat,False,,,,2649.875,22.75,2661.25,2638.5,0.0824175824175824,-0.4340659340659341,,,0.0,,,0.55,0.45,0.4091,0.4848,0.5,0.9333,0.8333,0.5,0.5,0.958,0.958,0.238,0.0,0.0,0.095,0.095,0.0,4.25,2018
1524553200,2018-04-24 03:00:00,ES,OR,wddrb_sigma_distribution,long,2675.25,2670.125,2683.0,5.125,7.75,0.8292682926829268,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,timeout,2679.5,False,2018-04,2018-04-24,OR,RC,down,False,,,,2670.125,25.75,2683.0,2657.25,0.3737864077669903,-0.0436893203883495,,,0.0,,,0.49,0.51,0.4091,0.4848,0.5,0.9333,0.8333,0.5,0.5,0.974,0.974,0.125,0.25,0.0,0.062,0.0,0.0,5.75,2018
1524553200,2018-04-24 03:00:00,ES,OR,cluster_rejection_fade,long,2675.25,2670.125,2683.0,5.125,7.75,0.8292682926829268,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,timeout,2679.5,False,2018-04,2018-04-24,OR,RC,down,False,,,,2670.125,25.75,2683.0,2657.25,0.3737864077669903,-0.0436893203883495,,,0.0,,,0.49,0.51,0.4091,0.4848,0.5,0.9333,0.8333,0.5,0.5,0.974,0.974,0.125,0.25,0.0,0.062,0.0,0.0,5.75,2018
1524062400,2018-04-18 10:40:00,ES,RS,model_forward,long,2713.5,2710.0,2716.25,3.5,2.75,0.7857142857142857,0.55,"['model_up_bias', 'model_up_bias']",session,target,2716.25,False,2018-04,2018-04-18,RS,RX,down,False,,Down,True,2710.0,12.5,2716.25,2703.75,,,,,0.0,,,0.35,0.65,0.2596,0.7298,0.5,0.7439,0.5439,0.5102272727272728,0.5102272727272728,0.686,0.549,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2018
1524058800,2018-04-18 09:40:00,ES,RR,range_post_break_pullback,short,2711.75,2715.0,2709.5,3.25,2.25,0.6923076923076923,0.6,"['pullback_first_low', 'post_break']",session,target,2709.5,False,2018-04,2018-04-18,RR,U,flat,False,,Down,True,2712.875,6.75,2716.25,2709.5,,,,,0.0,,,0.56,0.44,0.4767,0.5116,0.5,0.5647,0.4471,0.3396226415094339,0.4716981132075472,0.333,0.347,0.5,0.0,0.0,0.0,0.0,0.0,10.25,2018
1525095300,2018-04-30 09:35:00,ES,RR,wddrb_sigma_distribution,long,2677.5,2675.5,2678.75,2.0,1.25,0.625,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2678.75,False,2018-04,2018-04-30,RR,DXP,up,False,,,,2676.75,4.0,2678.75,2674.75,,,,,0.0,,,0.75,0.25,0.4019,0.5598,0.5,0.6699,0.378,0.6041666666666666,0.6163461538461539,0.346,0.224,0.0,0.0,0.0,0.25,0.25,0.25,2.75,2018
1525095300,2018-04-30 09:35:00,ES,RR,model_forward,long,2677.5,2675.5,2678.75,2.0,1.25,0.625,0.65,"['model_up_bias', 'model_up_bias']",session,target,2678.75,False,2018-04,2018-04-30,RR,DXP,up,False,,,,2676.75,4.0,2678.75,2674.75,,,,,0.0,,,0.75,0.25,0.4019,0.5598,0.5,0.6699,0.378,0.6041666666666666,0.6163461538461539,0.346,0.224,0.0,0.0,0.0,0.25,0.25,0.25,2.75,2018
1524529800,2018-04-23 20:30:00,ES,AS,wddrb_sigma_distribution,long,2674.75,2670.125,2683.0,4.625,8.25,0.5945945945945946,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2677.5,False,2018-04,2018-04-23,AS,UX,up,False,,Up,True,2670.125,25.75,2683.0,2657.25,0.2572815533980582,-0.0436893203883495,,,0.0,,,0.76,0.24,0.7216,0.2371,0.5,0.7789,0.6804,0.5,0.5,0.913,0.957,0.0,1.0,0.0,0.0,0.0,0.0,0.25,2018
1524529800,2018-04-23 20:30:00,ES,AS,cluster_rejection_fade,long,2674.75,2670.125,2683.0,4.625,8.25,0.5945945945945946,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2677.5,False,2018-04,2018-04-23,AS,UX,up,False,,Up,True,2670.125,25.75,2683.0,2657.25,0.2572815533980582,-0.0436893203883495,,,0.0,,,0.76,0.24,0.7216,0.2371,0.5,0.7789,0.6804,0.5,0.5,0.913,0.957,0.0,1.0,0.0,0.0,0.0,0.0,0.25,2018
1524045600,2018-04-18 06:00:00,ES,OS,wddrb_sigma_distribution,long,2710.0,2703.125,2713.75,6.875,3.75,0.5454545454545454,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2713.75,False,2018-04,2018-04-18,OS,UX,up,True,long,Up,True,2703.125,21.25,2713.75,2692.5,0.5235294117647059,0.0294117647058823,0.5235294117647059,0.2529411764705882,1.0,-0.9,-0.7,0.77,0.23,0.8039,0.1699,0.5,0.8639,0.6954,0.2321428571428571,0.2321428571428571,0.992,0.992,0.0,1.0,0.0,0.0,0.0,0.0,8.5,2018
1524045600,2018-04-18 06:00:00,ES,OS,model_forward,long,2710.0,2703.125,2713.75,6.875,3.75,0.5454545454545454,0.65,"['model_up_bias', 'model_up_bias']",session,target,2713.75,False,2018-04,2018-04-18,OS,UX,up,True,long,Up,True,2703.125,21.25,2713.75,2692.5,0.5235294117647059,0.0294117647058823,0.5235294117647059,0.2529411764705882,1.0,-0.9,-0.7,0.77,0.23,0.8039,0.1699,0.5,0.8639,0.6954,0.2321428571428571,0.2321428571428571,0.992,0.992,0.0,1.0,0.0,0.0,0.0,0.0,8.5,2018
1527035400,2018-05-22 20:30:00,ES,AS,range_post_break_pullback,short,2725.75,2726.5,2723.0,0.75,2.75,3.6666666666666665,0.65,"['pullback_first_low', 'post_break', 'model_down_bias']",session,target,2723.0,False,2018-05,2018-05-22,AS,DXP,up,False,,Down,False,2731.625,20.25,2741.75,2721.5,-0.2160493827160493,-0.4259259259259259,,,0.0,,,0.36,0.64,0.2636,0.6667,0.5,0.712,0.6026,0.5,0.5,0.979,0.959,0.0,0.0,0.0,0.0,0.0,1.0,7.25,2018
1527082200,2018-05-23 09:30:00,ES,RR,wddrb_sigma_distribution,long,2711.0,2709.0,2714.0,2.0,3.0,1.5,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2714.0,False,2018-05,2018-05-23,RR,DXP,up,False,,,,2712.125,3.75,2714.0,2710.25,,,,,0.0,,,0.53,0.47,0.2667,0.7093,0.5,0.8075,0.6593,0.6285714285714286,0.0875,0.202,0.21,0.0,0.0,0.0,0.25,0.25,0.25,22.0,2018
1526025600,2018-05-11 04:00:00,ES,OS,wddrb_sigma_distribution,long,2718.5,2714.0,2725.0,4.5,6.5,1.4444444444444444,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2725.0,False,2018-05,2018-05-11,OS,D,up,False,,Up,True,2714.0,22.0,2725.0,2703.0,0.4090909090909091,0.1022727272727272,,,0.0,,,0.73,0.27,0.7091,0.2545,0.5,0.8148,0.7091,0.12,0.14,0.992,0.992,0.0,0.0,0.0,1.0,0.0,0.0,16.25,2018
1526049000,2018-05-11 10:30:00,ES,RS,wddrb_sigma_distribution,long,2728.25,2725.75,2731.25,2.5,3.0,1.2,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2731.25,False,2018-05,2018-05-11,RS,UXP,up,False,,Up,True,2725.75,11.0,2731.25,2720.25,,,,,0.0,,,0.91,0.09,0.8799,0.1109,0.5,0.9016,0.7755,0.5833333333333334,0.4583333333333333,0.627,0.613,0.0,0.0,1.0,0.0,0.0,0.0,6.5,2018
1526049000,2018-05-11 10:30:00,ES,RS,model_forward,long,2728.25,2725.75,2731.25,2.5,3.0,1.2,0.65,"['model_up_bias', 'model_up_bias']",session,target,2731.25,False,2018-05,2018-05-11,RS,UXP,up,False,,Up,True,2725.75,11.0,2731.25,2720.25,,,,,0.0,,,0.91,0.09,0.8799,0.1109,0.5,0.9016,0.7755,0.5833333333333334,0.4583333333333333,0.627,0.613,0.0,0.0,1.0,0.0,0.0,0.0,6.5,2018
1527035400,2018-05-22 20:30:00,ES,AS,wddrb_sigma_distribution,short,2725.75,2731.625,2711.375,5.875,14.375,1.1914893617021276,0.65,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2718.75,False,2018-05,2018-05-22,AS,DXP,up,False,,Down,False,2731.625,20.25,2741.75,2721.5,-0.2160493827160493,-0.4259259259259259,,,0.0,,,0.36,0.64,0.2636,0.6667,0.5,0.712,0.6026,0.5,0.5,0.979,0.959,0.0,0.0,0.0,0.0,0.0,1.0,7.25,2018
1527606600,2018-05-29 11:10:00,ES,RS,model_forward,short,2700.25,2709.5,2689.625,9.25,10.625,1.148648648648649,0.7000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_weekly']",session,target,2689.625,False,2018-05,2018-05-29,RS,D,up,False,,Up,True,2702.875,13.25,2709.5,2696.25,,,,,0.0,,,0.56,0.44,0.6667,0.3118,0.5,0.6923,0.6237,0.5306818181818181,0.5511363636363636,0.508,0.741,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2018
1527553800,2018-05-28 20:30:00,ES,AS,wddrb_sigma_distribution,short,2721.75,2723.75,2715.75,2.0,6.0,1.125,0.6,['wddrb_mid_sigma'],session,timeout,2719.5,False,2018-05,2018-05-28,AS,UX,down,False,,Down,True,2721.75,6.0,2724.75,2718.75,0.4166666666666667,-0.125,,,0.0,,,0.42,0.58,0.1895,0.7579,0.5,0.7473,0.6344,0.5,0.5,0.889,0.889,0.0,1.0,0.0,0.0,0.0,0.0,5.75,2018
1526544000,2018-05-17 04:00:00,ES,OS,wddrb_sigma_distribution,long,2717.25,2719.5,2728.0,2.25,10.75,1.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,stop,2719.5,False,2018-05,2018-05-17,OS,DXP,up,False,,Up,True,2719.5,17.0,2728.0,2711.0,0.3382352941176471,-0.1617647058823529,,,0.0,,,0.67,0.33,0.5798,0.3487,0.5,0.7244,0.5992,0.6654411764705882,0.6163461538461539,0.992,0.992,0.0,0.0,0.0,0.0,0.0,1.0,0.25,2018
1526544000,2018-05-17 04:00:00,ES,OS,cluster_rejection_fade,long,2717.25,2719.5,2728.0,2.25,10.75,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",session,stop,2719.5,False,2018-05,2018-05-17,OS,DXP,up,False,,Up,True,2719.5,17.0,2728.0,2711.0,0.3382352941176471,-0.1617647058823529,,,0.0,,,0.67,0.33,0.5798,0.3487,0.5,0.7244,0.5992,0.6654411764705882,0.6163461538461539,0.992,0.992,0.0,0.0,0.0,0.0,0.0,1.0,0.25,2018
1527582300,2018-05-29 04:25:00,ES,OS,model_forward,long,2697.75,2721.75,2724.75,24.0,27.0,1.0,0.6500000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,stop,2721.75,False,2018-05,2018-05-29,OS,DXP,down,True,short,Up,False,2721.75,6.0,2724.75,2718.75,0.4166666666666667,-4.083333333333333,-0.1666666666666666,-4.083333333333333,0.84375,0.0625,0.78125,0.22,0.78,0.5833,0.3458,0.5,0.7269,0.5983,0.0254237288135593,0.7025,0.917,0.917,0.0,0.0,0.0,0.0,0.0,1.0,0.75,2018
1526055900,2018-05-11 12:25:00,ES,RS,wddrb_sigma_distribution,long,2720.25,2725.875,2732.5,5.625,12.25,1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2725.875,False,2018-05,2018-05-11,RS,UXP,up,True,long,Up,True,2725.875,13.25,2732.5,2719.25,,,,,0.6818181818181818,-1.7272727272727273,-1.5454545454545454,0.75,0.25,0.8799,0.1109,0.5,0.9016,0.7755,0.5715909090909091,0.4693181818181818,0.747,0.72,0.0,0.0,1.0,0.0,0.0,0.0,14.5,2018
1526055900,2018-05-11 12:25:00,ES,RS,model_forward,long,2720.25,2725.875,2732.5,5.625,12.25,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2725.875,False,2018-05,2018-05-11,RS,UXP,up,True,long,Up,True,2725.875,13.25,2732.5,2719.25,,,,,0.6818181818181818,-1.7272727272727273,-1.5454545454545454,0.75,0.25,0.8799,0.1109,0.5,0.9016,0.7755,0.5715909090909091,0.4693181818181818,0.747,0.72,0.0,0.0,1.0,0.0,0.0,0.0,14.5,2018
1526579400,2018-05-17 13:50:00,ES,RS,wddrb_sigma_distribution,long,2718.25,2722.75,2732.0,4.5,13.75,1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2722.75,False,2018-05,2018-05-17,RS,RX,up,True,long,Down,False,2722.75,18.5,2732.0,2713.5,,,,,0.4883720930232558,-0.813953488372093,-0.7906976744186046,0.77,0.23,0.2569,0.7326,0.5,0.7465,0.5451,0.5075,0.4925,0.894,0.921,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2018
1526579400,2018-05-17 13:50:00,ES,RS,model_forward,long,2718.25,2722.75,2732.0,4.5,13.75,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2722.75,False,2018-05,2018-05-17,RS,RX,up,True,long,Down,False,2722.75,18.5,2732.0,2713.5,,,,,0.4883720930232558,-0.813953488372093,-0.7906976744186046,0.77,0.23,0.2569,0.7326,0.5,0.7465,0.5451,0.5075,0.4925,0.894,0.921,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2018
1527118200,2018-05-23 19:30:00,ES,AR,cluster_rejection_fade,short,2729.25,2720.625,2696.375,8.625,32.875,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,stop,2720.625,False,2018-05,2018-05-23,AR,UXP,flat,False,,,,2720.625,24.25,2732.75,2708.5,0.5103092783505154,0.2938144329896907,0.5103092783505154,0.2938144329896907,0.0,,,0.52,0.48,0.4426,0.4633,0.5,0.7571,0.6503,0.5,0.5,0.895,0.918,0.018,0.089,0.884,0.0,0.0,0.0,3.75,2018
1527582000,2018-05-29 04:20:00,ES,OS,model_forward,long,2701.5,2721.75,2724.75,20.25,23.25,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2721.75,False,2018-05,2018-05-29,OS,DXP,down,True,short,Up,False,2721.75,6.0,2724.75,2718.75,0.4166666666666667,-3.4583333333333335,-0.1666666666666666,-3.4583333333333335,0.375,0.0625,0.3125,0.22,0.78,0.5833,0.3458,0.5,0.7269,0.5983,0.0254237288135593,0.7025,0.917,0.917,0.0,0.0,0.0,0.0,0.0,1.0,2.25,2018
1527606600,2018-05-29 11:10:00,ES,RS,wddrb_sigma_distribution,long,2700.25,2702.875,2709.5,2.625,9.25,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,stop,2702.875,False,2018-05,2018-05-29,RS,D,up,False,,Up,True,2702.875,13.25,2709.5,2696.25,,,,,0.0,,,0.56,0.44,0.6667,0.3118,0.5,0.6923,0.6237,0.5306818181818181,0.5511363636363636,0.508,0.741,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2018
1527058800,2018-05-23 03:00:00,ES,OR,wddrb_sigma_distribution,long,2719.0,2731.625,2741.75,12.625,22.75,1.0,0.6,['wddrb_mid_sigma'],session,stop,2731.625,False,2018-05,2018-05-23,OR,DXP,up,False,,,,2731.625,20.25,2741.75,2721.5,-0.2160493827160493,-0.7716049382716049,-0.4506172839506173,-0.7716049382716049,0.0,,,0.56,0.44,0.3031,0.6474,0.5,0.8224,0.6848,0.5,0.5,0.992,0.992,0.0,0.0,0.0,0.087,0.217,0.413,14.0,2018
1526579100,2018-05-17 13:45:00,ES,RS,wddrb_sigma_distribution,long,2719.5,2722.75,2732.0,3.25,12.5,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2722.75,False,2018-05,2018-05-17,RS,RX,up,True,long,Down,False,2722.75,18.5,2732.0,2713.5,,,,,0.4883720930232558,-0.7674418604651163,-0.6744186046511628,0.77,0.23,0.2569,0.7326,0.5,0.7465,0.5451,0.5075,0.4925,0.894,0.921,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2018
1526579100,2018-05-17 13:45:00,ES,RS,model_forward,long,2719.5,2722.75,2732.0,3.25,12.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2722.75,False,2018-05,2018-05-17,RS,RX,up,True,long,Down,False,2722.75,18.5,2732.0,2713.5,,,,,0.4883720930232558,-0.7674418604651163,-0.6744186046511628,0.77,0.23,0.2569,0.7326,0.5,0.7465,0.5451,0.5075,0.4925,0.894,0.921,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2018
1527087000,2018-05-23 10:50:00,ES,RS,wddrb_sigma_distribution,long,2710.5,2714.875,2721.25,4.375,10.75,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2714.875,False,2018-05,2018-05-23,RS,RX,up,False,,Up,True,2714.875,12.75,2721.25,2708.5,,,,,0.0,,,0.81,0.19,0.6473,0.3309,0.5,0.6241,0.4764,0.5458333333333334,0.43125,0.508,0.702,0.0,0.0,0.0,0.0,0.0,0.0,22.5,2018
1527087000,2018-05-23 10:50:00,ES,RS,model_forward,long,2710.5,2714.875,2721.25,4.375,10.75,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2714.875,False,2018-05,2018-05-23,RS,RX,up,False,,Up,True,2714.875,12.75,2721.25,2708.5,,,,,0.0,,,0.81,0.19,0.6473,0.3309,0.5,0.6241,0.4764,0.5458333333333334,0.43125,0.508,0.702,0.0,0.0,0.0,0.0,0.0,0.0,22.5,2018
1526599800,2018-05-17 19:30:00,ES,AR,wddrb_sigma_distribution,long,2720.25,2718.25,2732.0,2.0,11.75,0.625,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,timeout,2721.5,False,2018-05,2018-05-17,AR,RC,down,False,,,,2721.5,21.0,2732.0,2711.0,0.1666666666666666,-0.2857142857142857,,,0.0,,,0.51,0.49,0.4602,0.4522,0.5,0.7659,0.6104,0.5,0.5,0.894,0.921,0.167,0.0,0.0,0.083,0.333,0.0,3.25,2018
1526520600,2018-05-16 21:30:00,ES,AS,model_forward,long,2722.5,2719.5,2728.0,3.0,5.5,0.5,0.65,"['model_up_bias', 'model_up_bias']",session,timeout,2724.0,False,2018-05,2018-05-16,AS,UXP,up,True,short,Up,True,2719.5,17.0,2728.0,2711.0,0.3382352941176471,0.1176470588235294,,,0.0,,0.4285714285714285,0.21,0.79,0.6539,0.2569,0.5,0.7578,0.6545,0.5,0.5,0.993,0.864,0.0,0.0,1.0,0.0,0.0,0.0,5.5,2018
1526540400,2018-05-17 03:00:00,ES,OR,wddrb_sigma_distribution,long,2717.75,2715.75,2728.0,2.0,10.25,0.375,0.65,"['wddrb_mid_sigma', 'cluster_near_weekly']",session,timeout,2718.5,False,2018-05,2018-05-17,OR,DXP,up,False,,,,2719.5,17.0,2728.0,2711.0,0.3382352941176471,-0.1617647058823529,,,0.0,,,0.55,0.45,0.3008,0.6496,0.5,0.8218,0.6854,0.5,0.5,0.992,0.992,0.0,0.0,0.0,0.136,0.167,0.485,0.75,2018
1527552000,2018-05-28 20:00:00,ES,AR,model_forward,long,2721.5,2719.5,2724.75,2.0,3.25,0.375,0.55,"['model_up_bias', 'model_up_bias']",session,timeout,2722.25,False,2018-05,2018-05-28,AR,UX,down,False,,Down,True,2721.75,6.0,2724.75,2718.75,0.4166666666666667,-0.125,,,0.0,,,0.5,0.5,0.1895,0.7579,0.5,0.7473,0.6344,0.5,0.5,0.944,0.917,0.05,0.9,0.0,0.0,0.0,0.0,6.0,2018
1527553800,2018-05-28 20:30:00,ES,AS,range_post_break_pullback,short,2721.75,2724.25,2721.0,2.5,0.75,0.3,0.6,"['pullback_first_low', 'post_break']",session,target,2721.0,False,2018-05,2018-05-28,AS,UX,down,False,,Down,True,2721.75,6.0,2724.75,2718.75,0.4166666666666667,-0.125,,,0.0,,,0.42,0.58,0.1895,0.7579,0.5,0.7473,0.6344,0.5,0.5,0.889,0.889,0.0,1.0,0.0,0.0,0.0,0.0,5.75,2018
1527033600,2018-05-22 20:00:00,ES,AR,range_post_break_pullback,short,2724.0,2726.5,2723.25,2.5,0.75,0.3,0.55,"['pullback_first_low', 'post_break', 'model_down_bias']",session,target,2723.25,False,2018-05,2018-05-22,AR,DXP,down,False,,Down,True,2731.625,20.25,2741.75,2721.5,-0.2160493827160493,-0.4135802469135802,,,0.0,,,0.32,0.68,0.2636,0.6667,0.5,0.712,0.6026,0.5,0.5,0.936,0.888,0.0,0.0,0.0,0.011,0.193,0.784,9.0,2018
1525998600,2018-05-10 20:30:00,ES,AS,wddrb_sigma_distribution,long,2720.5,2714.0,2725.0,6.5,4.5,0.2692307692307692,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,timeout,2722.25,False,2018-05,2018-05-10,AS,UXP,up,False,,Up,True,2714.0,22.0,2725.0,2703.0,0.3522727272727273,0.1022727272727272,,,0.0,,,0.61,0.39,0.6517,0.2585,0.5,0.7562,0.6544,0.5,0.5,0.993,0.795,0.0,0.0,1.0,0.0,0.0,0.0,52.25,2018
1529046000,2018-06-15 03:00:00,ES,OR,wddrb_sigma_distribution,short,2785.5,2787.5,2774.5,2.0,11.0,4.25,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,timeout,2777.0,False,2018-06,2018-06-15,OR,DXP,down,False,,,,2787.5,13.0,2794.0,2781.0,0.1538461538461538,-0.3076923076923077,,,0.0,,,0.54,0.46,0.3011,0.6498,0.5,0.8219,0.6836,0.5,0.5,0.933,0.933,0.0,0.0,0.0,0.111,0.111,0.139,0.75,2018
1528673400,2018-06-10 19:30:00,ES,AR,wddrb_sigma_distribution,long,2771.0,2769.0,2779.25,2.0,8.25,1.5,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2774.0,False,2018-06,2018-06-10,AR,UXP,flat,False,,,,2771.25,16.0,2779.25,2763.25,0.53125,-0.046875,0.53125,-0.046875,0.0,,,0.53,0.47,0.4439,0.4624,0.5,0.7582,0.6518,0.5,0.5,0.925,0.908,0.008,0.106,0.878,0.0,0.0,0.0,0.0,2018
1528673400,2018-06-10 19:30:00,ES,AR,model_forward,long,2771.0,2769.0,2779.25,2.0,8.25,1.5,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2774.0,False,2018-06,2018-06-10,AR,UXP,flat,False,,,,2771.25,16.0,2779.25,2763.25,0.53125,-0.046875,0.53125,-0.046875,0.0,,,0.53,0.47,0.4439,0.4624,0.5,0.7582,0.6518,0.5,0.5,0.925,0.908,0.008,0.106,0.878,0.0,0.0,0.0,0.0,2018
1530106500,2018-06-27 09:35:00,ES,RR,wddrb_sigma_distribution,short,2731.75,2733.75,2729.25,2.0,2.5,1.25,0.6,['wddrb_mid_sigma'],session,target,2729.25,False,2018-06,2018-06-27,RR,UXP,down,False,,,,2732.75,3.5,2734.5,2731.0,,,,,0.0,,,0.38,0.62,0.757,0.2298,0.5,0.8221,0.7103,0.5352272727272727,0.2064393939393939,0.266,0.287,0.25,0.25,0.25,0.0,0.0,0.0,1.25,2018
1529086500,2018-06-15 14:15:00,ES,RS,wddrb_sigma_distribution,short,2778.75,2772.5,2758.5,6.25,20.25,1.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_monthly']",session,stop,2772.5,False,2018-06,2018-06-15,RS,DX,down,True,short,Down,True,2772.5,14.0,2779.5,2765.5,,,,,1.7777777777777777,-1.1666666666666667,-1.1666666666666667,0.25,0.75,0.1879,0.7939,0.5,0.8509,0.6727,0.5075,0.5075,0.885,0.936,0.0,0.0,0.0,0.0,1.0,0.0,4.75,2018
1529086500,2018-06-15 14:15:00,ES,RS,cluster_rejection_fade,short,2778.75,2772.5,2758.5,6.25,20.25,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_monthly']",session,stop,2772.5,False,2018-06,2018-06-15,RS,DX,down,True,short,Down,True,2772.5,14.0,2779.5,2765.5,,,,,1.7777777777777777,-1.1666666666666667,-1.1666666666666667,0.25,0.75,0.1879,0.7939,0.5,0.8509,0.6727,0.5075,0.5075,0.885,0.936,0.0,0.0,0.0,0.0,1.0,0.0,4.75,2018
1528072200,2018-06-03 20:30:00,ES,AS,cluster_rejection_fade,short,2734.75,2728.75,2712.25,6.0,22.5,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,stop,2728.75,False,2018-06,2018-06-03,AS,UX,up,False,,Up,True,2728.75,16.5,2737.0,2720.5,0.4393939393939394,0.0151515151515151,,,0.0,,,0.77,0.23,0.7273,0.2323,0.5,0.7835,0.6869,0.5,0.5,0.964,0.893,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
1529074800,2018-06-15 11:00:00,ES,RS,wddrb_sigma_distribution,short,2776.5,2772.5,2758.5,4.0,18.0,1.0,0.65,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2772.5,False,2018-06,2018-06-15,RS,DX,down,True,short,Down,True,2772.5,14.0,2779.5,2765.5,,,,,1.7777777777777777,-0.7222222222222222,-0.6666666666666666,0.25,0.75,0.1879,0.7939,0.5,0.8509,0.6727,0.4775,0.5075,0.385,0.804,0.0,0.0,0.0,0.0,1.0,0.0,2.5,2018
